사망인명피해수,분기구분,화재발생일자,화재발생시,현장소방서거리,현장안전센터거리,현장소방지역대거리,발화요인대분류명,시설장소중분류명,방화관리대상여부,시간단위기온,시간단위풍속,시간단위풍향,시간단위습도,시간단위가시거리,재산피해액,lon,lat,실효습도,가스사용량(KWh),전기사용량(KWh)
0,1,20200204,13,3.0,2.0,0.0,전기적 요인,공동주택,N,3.1,3.7,250.0,38.0,1858,365,126.8604414,37.5195979,47.66364900000001,2571.833333333333,2571.833333333333
0,1,20200204,14,1.0,1.0,0.0,부주의,공동주택,Y,3.1,5.2,270.0,42.0,1708,751,127.0696207,37.6437625,47.66364900000001,117606.08333333331,117606.08333333331
0,1,20200204,14,2.0,2.0,0.0,부주의,판매시설,Y,3.1,5.2,270.0,42.0,1708,11,127.0323514,37.5602804,47.66364900000001,12651.0,12651.0
0,1,20200204,19,3.0,0.0,0.0,기계적 요인,음식점,Y,0.9,3.1,250.0,92.0,209,4230,126.9108448,37.6067446,47.66364900000001,1321.25,1321.25
0,1,20200204,23,4.0,2.0,0.0,부주의,공동주택,Y,-2.8,4.7,320.0,70.0,1685,119,126.8429093,37.5125364,47.66364900000001,386606.6666666667,386606.6666666667
0,1,20200204,23,3.0,2.0,0.0,부주의,음식점,Y,-2.8,4.7,320.0,70.0,1685,422,127.0622152,37.6566854,47.66364900000001,14186.75,14186.75
0,1,20200205,1,4.0,2.0,0.0,부주의,일반업무,N,-6.7,4.4,290.0,45.0,2000,126,126.8837171,37.4836289,45.23478899999999,6317.666666666667,6317.666666666667
0,1,20200205,2,6.0,1.0,0.0,부주의,단독주택,Y,-7.2,4.7,320.0,45.0,2000,9,127.0905833,37.5060165,45.23478899999999,4463.416666666667,4463.416666666667
0,1,20200205,3,1.0,1.0,0.0,부주의,공동주택,N,-7.8,3.7,340.0,45.0,2000,19,127.0279127,37.6354625,45.23478899999999,8832.416666666666,8832.416666666666
0,1,20200205,7,8.0,3.0,0.0,전기적 요인,음식점,N,-10.6,1.7,340.0,42.0,2000,13,126.9806653,37.4794421,45.23478899999999,2514.0,2514.0
0,1,20200205,7,1.0,0.0,0.0,미상,공공기관,Y,-10.6,1.7,340.0,42.0,2000,0,127.0359591,37.5593547,45.23478899999999,378.5,378.5
0,1,20200205,8,2.0,1.0,0.0,부주의,공동주택,N,-10.9,2.4,360.0,43.0,2000,393,126.9200856,37.5154928,45.23478899999999,4003.75,4003.75
0,1,20200205,8,0.0,0.0,0.0,전기적 요인,의료시설,Y,-10.9,2.4,360.0,43.0,2000,280,127.034311,37.6009193,45.23478899999999,3198.6666666666665,3198.6666666666665
0,1,20200205,11,4.0,2.0,0.0,전기적 요인,공동주택,N,-8.6,2.9,320.0,35.0,1971,75,127.08231,37.5895371,45.23478899999999,3929.5,3929.5
0,1,20200205,12,2.0,3.0,0.0,전기적 요인,음식점,N,-7.4,3.2,320.0,32.0,1975,50,127.0408548,37.5471629,45.23478899999999,3499.3636363636365,3499.3636363636365
0,1,20200205,12,3.0,2.0,0.0,부주의,공동주택,N,-7.4,3.2,320.0,32.0,1975,255,126.9307861,37.6072826,45.23478899999999,1239.4166666666667,1239.4166666666667
0,1,20200205,15,1.0,1.0,0.0,부주의,단독주택,N,-5.3,3.9,320.0,29.0,2000,30,126.8679371,37.5019089,45.23478899999999,4954.833333333333,4954.833333333333
0,1,20200205,15,3.0,1.0,0.0,부주의,일반업무,Y,-5.3,3.9,320.0,29.0,2000,471,127.0408766,37.5141452,45.23478899999999,79136.5,79136.5
0,1,20200205,19,3.0,1.0,0.0,미상,음식점,N,-7.3,4.8,320.0,35.0,2000,76665,126.9815149,37.5670214,45.23478899999999,6974.75,6974.75
0,1,20200205,20,3.0,1.0,0.0,전기적 요인,음식점,N,-8.1,2.7,320.0,41.0,2000,11,126.9992249,37.5837061,45.23478899999999,5483.666666666667,5483.666666666667
0,1,20200205,21,4.0,1.0,1.0,전기적 요인,판매시설,N,-8.9,1.7,360.0,45.0,1958,30,127.1438723,37.5520896,45.23478899999999,16311.166666666666,16311.166666666666
1,1,20200205,22,3.0,1.0,1.0,부주의,공동주택,N,-9.3,3.3,340.0,41.0,2000,5319,127.1324094,37.5470737,45.23478899999999,8684.583333333334,8684.583333333334
0,1,20200206,0,1.0,0.0,0.0,부주의,일반업무,Y,-9.5,2.8,340.0,35.0,1993,140,126.9274136,37.5001581,38.700162,15485.25,15485.25
0,1,20200206,2,7.0,2.0,0.0,미상,일반업무,Y,-10.1,2.8,340.0,40.0,2000,16466,127.0276319,37.5224054,38.700162,10794.916666666666,10794.916666666666
0,1,20200206,2,3.0,3.0,0.0,기계적 요인,일상서비스,Y,-10.1,2.8,340.0,40.0,2000,19,127.1105628,37.515644,38.700162,102961.0,102961.0
0,1,20200206,8,5.0,2.0,0.0,가스누출(폭발),일상서비스,N,-11.5,2.5,50.0,48.0,1964,115,127.0882046,37.5787789,38.700162,2702.4166666666665,2702.4166666666665
0,1,20200206,9,3.0,1.0,0.0,부주의,공동주택,N,-10.5,2.1,20.0,41.0,1747,6618,126.8583418,37.511045,38.700162,18577.166666666668,18577.166666666668
0,1,20200206,10,5.0,2.0,0.0,전기적 요인,일상서비스,Y,-7.6,1.5,90.0,35.0,1910,676,127.056026,37.5991442,38.700162,12249.166666666666,12249.166666666666
0,1,20200206,10,1.0,1.0,0.0,전기적 요인,자동차시설,N,-7.6,1.5,90.0,35.0,1910,484,127.0444092,37.6606693,38.700162,349.0,349.0
0,1,20200206,10,4.0,1.0,0.0,부주의,공동주택,N,-7.6,1.5,90.0,35.0,1910,55,126.897729,37.4958641,38.700162,4560.083333333333,4560.083333333333
0,1,20200206,11,3.0,1.0,0.0,부주의,일반업무,N,-5.7,1.7,70.0,34.0,1931,301,127.0389204,37.5021829,38.700162,611.4545454545455,611.4545454545455
0,1,20200206,12,3.0,1.0,0.0,부주의,음식점,N,-4.8,1.7,340.0,31.0,1941,31,127.0935245,37.5940009,38.700162,2479.333333333333,2479.333333333333
0,1,20200206,12,4.0,1.0,0.0,부주의,공동주택,N,-4.8,1.7,340.0,31.0,1941,55,127.0055361,37.5832702,38.700162,2371.4166666666665,2371.4166666666665
0,1,20200206,16,5.0,1.0,0.0,부주의,학교,Y,-0.1,2.2,320.0,22.0,1793,55,126.9637872,37.5653121,38.700162,9738.5,9738.5
0,1,20200206,18,3.0,2.0,0.0,전기적 요인,판매시설,Y,-2.4,2.5,290.0,28.0,1915,60,126.8751833,37.5466938,38.700162,2799.583333333333,2799.583333333333
0,1,20200206,18,1.0,1.0,0.0,부주의,단독주택,N,-2.4,2.5,290.0,28.0,1915,143,126.926342,37.5690088,38.700162,1861.3333333333333,1861.3333333333333
0,1,20200206,19,5.0,2.0,0.0,전기적 요인,판매시설,N,-3.5,2.6,290.0,28.0,1993,479,127.0651068,37.5950308,38.700162,1966.428571428572,1966.428571428572
0,1,20200207,0,2.0,1.0,0.0,전기적 요인,일상서비스,N,-6.6,1.2,290.0,40.0,1919,30,127.0957,37.5992634,36.120213,3804.0,3804.0
0,1,20200207,6,2.0,2.0,0.0,부주의,기타건축물,N,-5.0,1.6,270.0,41.0,1707,1210,126.9594206,37.5352564,36.120213,15006.0,15006.0
0,1,20200207,9,3.0,3.0,0.0,기계적 요인,음식점,N,-4.3,1.9,250.0,38.0,1430,44,127.068495,37.6600775,36.120213,1359.8333333333333,1359.8333333333333
0,1,20200207,11,2.0,2.0,0.0,전기적 요인,판매시설,N,-2.0,2.3,320.0,21.0,1884,11,127.1281857,37.5348614,36.120213,284.0,284.0
0,1,20200207,14,0.0,0.0,0.0,부주의,단독주택,N,1.3,1.9,340.0,26.0,1656,9,127.0401236,37.664835,36.120213,1858.0833333333333,1858.0833333333333
0,1,20200207,14,3.0,3.0,0.0,부주의,종교시설,N,1.3,1.9,340.0,26.0,1656,12760,127.0401683,37.6145489,36.120213,4537.416666666667,4537.416666666667
1,1,20200207,16,1.0,1.0,0.0,미상,음식점,N,1.7,2.8,320.0,39.0,1614,5390,127.0402738,37.6276291,36.120213,5593.5,5593.5
0,1,20200207,16,1.0,1.0,0.0,부주의,일반업무,Y,1.7,2.8,320.0,39.0,1614,1415,127.0152142,37.5606738,36.120213,770.9090909090909,770.9090909090909
0,1,20200207,18,1.0,1.0,0.0,부주의,판매시설,Y,0.8,2.6,270.0,51.0,1440,1235,126.8735706,37.5007525,36.120213,81494.91666666667,81494.91666666667
0,1,20200207,19,5.0,3.0,0.0,전기적 요인,공장시설,N,0.4,2.6,270.0,58.0,1493,40,126.8789876,37.4778955,36.120213,16946.25,16946.25
0,1,20200207,20,4.0,2.0,0.0,부주의,판매시설,Y,0.2,2.3,290.0,61.0,1395,208,127.0255112,37.5013634,36.120213,41519.083333333336,41519.083333333336
0,1,20200207,22,3.0,1.0,0.0,부주의,음식점,N,-0.2,1.9,290.0,67.0,1247,11,127.0005267,37.5716488,36.120213,2572.333333333333,2572.333333333333
0,1,20200208,0,5.0,1.0,0.0,기계적 요인,공장시설,Y,-0.2,1.9,290.0,74.0,1018,1834,126.8883342,37.471726,36.379233,42685.16666666666,42685.16666666666
0,1,20200208,3,6.0,1.0,0.0,화학적 요인,음식점,N,-0.4,2.7,320.0,69.0,1034,320,127.1035752,37.5067402,36.379233,10981.083333333334,10981.083333333334
0,1,20200208,4,2.0,2.0,0.0,부주의,음식점,N,-0.7,2.1,320.0,66.0,1031,21136,126.8481222,37.5020214,36.379233,7022.916666666667,7022.916666666667
0,1,20200208,9,2.0,2.0,0.0,전기적 요인,공동주택,N,-2.1,2.4,290.0,59.0,802,6990,127.0348051,37.6498878,36.379233,2230.5,2230.5
0,1,20200208,11,2.0,2.0,0.0,전기적 요인,판매시설,N,-0.3,3.7,320.0,45.0,953,55,127.0619762,37.4989194,36.379233,25412.25,25412.25
0,1,20200208,11,2.0,1.0,0.0,부주의,단독주택,N,-0.3,3.7,320.0,45.0,953,56,126.9596718,37.5365495,36.379233,1608.0,1608.0
0,1,20200208,15,1.0,1.0,0.0,전기적 요인,공동주택,N,3.1,3.5,320.0,32.0,1295,46,126.989754,37.4971457,36.379233,43960.25,43960.25
0,1,20200208,16,2.0,2.0,0.0,미상,역사/터미널,Y,3.5,4.0,270.0,30.0,1555,264,126.9941617,37.5612435,36.379233,10701.083333333334,10701.083333333334
0,1,20200208,16,3.0,2.0,0.0,부주의,음식점,Y,3.5,4.0,270.0,30.0,1555,7403,126.977457,37.5183021,36.379233,14025.416666666666,14025.416666666666
0,1,20200208,16,3.0,1.0,0.0,부주의,공동주택,Y,3.5,4.0,270.0,30.0,1555,3110,126.8935305,37.534093,36.379233,357356.5,357356.5
0,1,20200208,17,3.0,2.0,0.0,미상,공동주택,N,3.1,3.2,290.0,31.0,1683,1681,126.8812749,37.5438319,36.379233,2267.583333333333,2267.583333333333
0,1,20200208,18,1.0,1.0,0.0,부주의,일반업무,Y,1.6,3.5,290.0,35.0,1587,157,126.9819429,37.5724228,36.379233,370422.0833333333,370422.0833333333
0,1,20200208,19,2.0,2.0,0.0,전기적 요인,판매시설,N,0.7,3.0,290.0,37.0,1627,22996,126.8557793,37.4862187,36.379233,8622.583333333334,8622.583333333334
0,1,20200208,20,1.0,3.0,0.0,전기적 요인,공동주택,N,0.3,2.9,340.0,40.0,1731,14,126.928605,37.578077,36.379233,257.0,257.0
1,1,20200208,23,2.0,1.0,0.0,가스누출(폭발),판매시설,Y,-1.3,3.3,340.0,45.0,1780,1191,126.8766244,37.5029173,36.379233,4838.857142857143,4838.857142857143
0,1,20200209,0,2.0,3.0,0.0,부주의,일반업무,Y,-2.0,2.6,320.0,48.0,1652,210,126.9971261,37.5577414,34.093923000000004,13009.666666666666,13009.666666666666
1,1,20200209,1,1.0,1.0,0.0,미상,단독주택,N,-2.7,2.1,290.0,52.0,1700,5377,126.8640752,37.552898,34.093923000000004,3198.083333333333,3198.083333333333
0,1,20200209,1,6.0,2.0,0.0,미상,운동시설,N,-2.7,2.1,290.0,52.0,1700,91,127.0428624,37.5796748,34.093923000000004,6717.375,6717.375
1,1,20200209,7,3.0,2.0,0.0,부주의,일반업무,N,-5.0,1.0,320.0,61.0,1535,475250,126.9440169,37.5569364,34.093923000000004,69421.25,69421.25
0,1,20200209,11,2.0,1.0,1.0,부주의,역사/터미널,Y,0.6,3.1,250.0,35.0,1576,22,127.1400217,37.5377926,34.093923000000004,1736.3333333333333,1736.3333333333333
0,1,20200209,11,6.0,1.0,0.0,부주의,일반업무,N,0.6,3.1,250.0,35.0,1576,352,126.8970895,37.4613326,34.093923000000004,384132.1666666667,384132.1666666667
0,1,20200209,14,6.0,1.0,0.0,기계적 요인,음식점,Y,3.4,2.1,270.0,24.0,1850,178,126.8108782,37.5676705,34.093923000000004,788.4166666666666,788.4166666666666
0,1,20200209,15,3.0,1.0,0.0,부주의,공동주택,N,3.7,3.8,290.0,31.0,1593,110,126.9077962,37.5521471,34.093923000000004,4815.0,4815.0
1,1,20200209,19,4.0,2.0,0.0,부주의,단독주택,N,1.3,2.6,270.0,55.0,1273,2454,126.9285753,37.6092716,34.093923000000004,3428.25,3428.25
0,1,20200209,23,4.0,1.0,0.0,부주의,음식점,N,0.8,1.0,270.0,67.0,1077,291,126.8985883,37.4956808,34.093923000000004,25708.5,25708.5
0,1,20200209,23,1.0,1.0,0.0,방화,공동주택,N,0.8,1.0,270.0,67.0,1077,58,126.9126479,37.6245312,34.093923000000004,9756.0,9756.0
0,1,20200210,0,5.0,2.0,0.0,전기적 요인,음식점,Y,0.8,0.9,230.0,67.0,1031,461,126.8386995,37.534545,36.278172000000005,26217.75,26217.75
0,1,20200210,1,1.0,1.0,0.0,전기적 요인,공동주택,Y,1.1,1.0,230.0,66.0,1070,3368,126.9885025,37.4938343,36.278172000000005,40124.333333333336,40124.333333333336
0,1,20200210,3,4.0,1.0,0.0,미상,단독주택,N,1.2,1.8,50.0,69.0,930,11997,126.9576735,37.5584993,36.278172000000005,23615.416666666668,23615.416666666668
0,1,20200210,12,2.0,2.0,0.0,부주의,일반업무,N,6.7,3.3,270.0,35.0,990,223,127.0783271,37.6272729,36.278172000000005,9316.416666666666,9316.416666666666
0,1,20200210,13,3.0,3.0,0.0,전기적 요인,작업장,N,7.4,3.8,320.0,29.0,1313,1518,127.0057855,37.5741523,36.278172000000005,3968.5833333333335,3968.5833333333335
0,1,20200210,13,3.0,1.0,0.0,부주의,단독주택,N,7.4,3.8,320.0,29.0,1313,6275,126.9391632,37.4873281,36.278172000000005,1092.75,1092.75
1,1,20200210,13,5.0,2.0,0.0,방화의심,공동주택,N,7.4,3.8,320.0,29.0,1313,4893,126.8505897,37.5367613,36.278172000000005,2082.6,2082.6
0,1,20200210,14,2.0,2.0,0.0,전기적 요인,공동주택,N,8.4,4.0,290.0,28.0,1364,278,127.0789569,37.5309885,36.278172000000005,2574.75,2574.75
0,1,20200210,16,4.0,2.0,0.0,기계적 요인,공동주택,Y,9.5,2.0,320.0,27.0,1570,10340,127.0560509,37.667796,36.278172000000005,316.5,316.5
0,1,20200210,16,3.0,2.0,0.0,방화의심,공동주택,Y,9.5,2.0,320.0,27.0,1570,831,126.8623358,37.5087852,36.278172000000005,52562.583333333336,52562.583333333336
0,1,20200210,18,3.0,1.0,0.0,미상,공동주택,N,7.4,2.0,290.0,33.0,1685,0,127.023019,37.6504676,36.278172000000005,1206.75,1206.75
0,1,20200210,19,5.0,3.0,0.0,전기적 요인,일반업무,N,6.1,2.3,290.0,37.0,1429,23,127.0183256,37.5170863,36.278172000000005,8527.166666666666,8527.166666666666
0,1,20200211,3,4.0,1.0,0.0,부주의,음식점,N,0.9,1.1,70.0,57.0,1093,496,127.0847649,37.5812024,38.891070000000006,4446.25,4446.25
0,1,20200211,12,2.0,2.0,0.0,부주의,일반업무,N,9.5,1.8,90.0,29.0,1033,328,126.9084866,37.5244637,38.891070000000006,41114.91666666666,41114.91666666666
0,1,20200211,13,3.0,2.0,0.0,전기적 요인,일반업무,Y,11.1,1.0,20.0,26.0,1047,110,127.0763365,37.6079041,38.891070000000006,1429.6666666666667,1429.6666666666667
0,1,20200211,13,2.0,2.0,0.0,전기적 요인,음식점,N,11.1,1.0,20.0,26.0,1047,9,126.9275194,37.5618298,38.891070000000006,10844.166666666666,10844.166666666666
0,1,20200211,13,4.0,2.0,0.0,부주의,공동주택,Y,11.1,1.0,20.0,26.0,1047,9,127.0892042,37.5788751,38.891070000000006,4498.333333333333,4498.333333333333
0,1,20200211,14,3.0,2.0,0.0,부주의,공동주택,Y,12.8,1.2,90.0,22.0,1162,797,126.9141581,37.5595065,38.891070000000006,10345.833333333334,10345.833333333334
1,1,20200211,21,6.0,4.0,0.0,부주의,공동주택,N,8.7,1.5,270.0,31.0,1178,25,126.8468257,37.4826732,38.891070000000006,56552.41666666666,56552.41666666666
0,1,20200211,22,6.0,1.0,0.0,부주의,공동주택,N,8.0,0.8,270.0,32.0,1106,1319,126.968929,37.6076814,38.891070000000006,250674.0,250674.0
0,1,20200211,22,2.0,2.0,0.0,부주의,단독주택,N,8.0,0.8,270.0,32.0,1106,224,126.9025754,37.5066173,38.891070000000006,3645.5833333333335,3645.5833333333335
0,1,20200211,23,1.0,1.0,0.0,부주의,단독주택,N,7.8,0.3,0.0,35.0,1060,15,127.1473934,37.4912657,38.891070000000006,1559.1666666666667,1559.1666666666667
0,1,20200212,0,2.0,2.0,0.0,부주의,공동주택,N,7.7,0.5,20.0,35.0,1075,29,127.047163,37.6823355,41.517102,125181.08333333331,125181.08333333331
1,1,20200212,2,3.0,1.0,0.0,미상,일상서비스,Y,7.3,1.2,70.0,35.0,1071,12185,127.0649011,37.6559967,41.517102,46852.16666666666,46852.16666666666
0,1,20200212,11,2.0,2.0,0.0,부주의,공동주택,N,7.2,3.8,70.0,64.0,594,70,127.0331632,37.6227932,41.517102,6789.0,6789.0
0,1,20200212,16,3.0,1.0,0.0,부주의,판매시설,Y,7.6,2.6,70.0,95.0,147,330,127.0596771,37.6218701,41.517102,22012.416666666668,22012.416666666668
0,1,20200212,20,1.0,1.0,0.0,전기적 요인,공공기관,N,8.1,1.4,290.0,95.0,177,5,126.9846946,37.5775337,41.517102,129275.0,129275.0
0,1,20200212,21,3.0,1.0,0.0,전기적 요인,음식점,N,7.7,1.6,340.0,96.0,145,15,126.9951301,37.5337862,41.517102,5310.583333333333,5310.583333333333
0,1,20200213,1,2.0,1.0,0.0,부주의,공동주택,N,7.1,1.7,270.0,96.0,94,5,127.0146645,37.6485694,44.804004000000006,4757.75,4757.75
0,1,20200213,12,3.0,3.0,0.0,부주의,단독주택,N,7.6,2.9,200.0,77.0,306,414,126.9307883,37.614518,44.804004000000006,1647.75,1647.75
0,1,20200213,14,2.0,2.0,0.0,부주의,공동주택,N,8.0,2.1,250.0,74.0,325,11,126.8434046,37.5628326,44.804004000000006,38923.66666666666,38923.66666666666
0,1,20200213,15,4.0,1.0,0.0,부주의,일반업무,N,8.4,2.8,200.0,73.0,322,110,126.9205706,37.5998743,44.804004000000006,6117.75,6117.75
0,1,20200213,18,3.0,4.0,0.0,기계적 요인,공장시설,Y,7.3,1.5,270.0,75.0,354,166,126.8789385,37.4837537,44.804004000000006,5874.166666666667,5874.166666666667
0,1,20200214,2,1.0,1.0,0.0,전기적 요인,음식점,Y,5.0,2.0,320.0,86.0,250,4905,126.849322,37.5586443,47.169429,28082.666666666668,28082.666666666668
0,1,20200214,4,1.0,1.0,0.0,미상,자동차시설,N,4.3,1.1,290.0,92.0,221,5136,126.936481,37.5810803,47.169429,182.66666666666663,182.66666666666663
1,1,20200214,10,2.0,3.0,0.0,미상,공동주택,Y,6.2,1.7,70.0,71.0,344,15988,127.0234675,37.6316925,47.169429,73906.91666666667,73906.91666666667
1,1,20200214,10,4.0,4.0,0.0,미상,공동주택,N,6.2,1.7,70.0,71.0,344,46139,126.9778936,37.4751002,47.169429,5537.833333333333,5537.833333333333
0,1,20200214,11,4.0,1.0,0.0,부주의,공동주택,Y,7.8,1.7,70.0,65.0,399,22,126.9995615,37.5279846,47.169429,6117.166666666667,6117.166666666667
0,1,20200214,15,3.0,1.0,0.0,부주의,음식점,Y,13.9,1.4,180.0,45.0,417,237,127.078535,37.5995211,47.169429,7892.583333333333,7892.583333333333
0,1,20200214,17,3.0,1.0,0.0,부주의,공동주택,N,14.2,0.9,140.0,43.0,475,29,127.0239958,37.6492871,47.169429,2235.6666666666665,2235.6666666666665
0,1,20200214,19,4.0,0.0,0.0,부주의,음식점,N,11.0,1.9,290.0,59.0,409,180,127.0007982,37.5828,47.169429,808.8333333333334,808.8333333333334
0,1,20200214,20,3.0,3.0,0.0,기계적 요인,작업장,Y,10.2,1.7,270.0,60.0,431,1518,127.0492284,37.5409742,47.169429,3076.6666666666665,3076.6666666666665
0,1,20200215,6,2.0,1.0,0.0,부주의,기타건축물,N,6.8,1.9,90.0,66.0,566,13,127.0449053,37.6777244,50.75136,1508.6666666666667,1508.6666666666667
0,1,20200215,10,2.0,2.0,0.0,전기적 요인,단독주택,N,10.2,3.5,70.0,56.0,615,395,127.052889,37.5028068,50.75136,6490.75,6490.75
0,1,20200215,10,3.0,2.0,0.0,전기적 요인,판매시설,Y,10.2,3.5,70.0,56.0,615,33990,127.0776378,37.4942213,50.75136,24785.666666666668,24785.666666666668
0,1,20200215,11,2.0,2.0,0.0,부주의,학교,Y,12.2,4.9,70.0,49.0,732,640,126.9276347,37.5055595,50.75136,11585.083333333334,11585.083333333334
0,1,20200215,12,7.0,1.0,0.0,부주의,공동주택,N,14.5,2.6,90.0,42.0,923,40,127.0888638,37.501902,50.75136,6413.833333333333,6413.833333333333
0,1,20200215,13,3.0,1.0,0.0,부주의,단독주택,N,15.5,2.9,90.0,39.0,918,11,127.0129492,37.5727386,50.75136,887.5833333333334,887.5833333333334
0,1,20200215,13,3.0,2.0,0.0,부주의,단독주택,N,15.5,2.9,90.0,39.0,918,20,126.9332169,37.5905218,50.75136,1523.75,1523.75
0,1,20200215,13,2.0,2.0,0.0,부주의,음식점,N,15.5,2.9,90.0,39.0,918,31,127.0352569,37.6105957,50.75136,5584.333333333333,5584.333333333333
0,1,20200215,14,6.0,2.0,0.0,전기적 요인,공동주택,N,15.0,2.8,90.0,41.0,724,163,126.8075115,37.5652394,50.75136,1518.6,1518.6
0,1,20200215,22,5.0,2.0,0.0,부주의,공동주택,N,7.5,1.4,290.0,93.0,128,22,127.0840136,37.5838937,50.75136,48.0,48.0
0,1,20200216,4,3.0,2.0,0.0,화학적 요인,음식점,Y,0.9,3.6,270.0,96.0,231,317,126.9436542,37.50397,62.486433,3112.9166666666665,3112.9166666666665
0,1,20200216,4,4.0,1.0,0.0,부주의,일반업무,Y,0.9,3.6,270.0,96.0,231,2960,126.9266329,37.4863334,62.486433,14686.333333333334,14686.333333333334
0,1,20200216,5,4.0,2.0,0.0,전기적 요인,공동주택,Y,0.5,3.9,270.0,96.0,548,1497,127.0532582,37.6692159,62.486433,146378.16666666666,146378.16666666666
0,1,20200216,12,3.0,3.0,0.0,전기적 요인,연구/학원,N,-1.5,2.9,270.0,91.0,141,2768,126.8764442,37.5164609,62.486433,24876.666666666668,24876.666666666668
0,1,20200216,15,4.0,2.0,0.0,부주의,판매시설,Y,-0.7,5.4,270.0,68.0,1802,100,127.1226934,37.477684,62.486433,39421.583333333336,39421.583333333336
0,1,20200216,16,8.0,1.0,0.0,부주의,공동주택,N,-2.0,5.1,270.0,81.0,223,15,126.9002972,37.4564038,62.486433,3383.25,3383.25
0,1,20200216,23,3.0,1.0,0.0,미상,판매시설,N,-4.2,2.5,290.0,68.0,1442,5036,126.9375273,37.514716,62.486433,41590.083333333336,41590.083333333336
0,1,20200217,13,6.0,1.0,0.0,기계적 요인,공동주택,Y,-5.2,3.2,290.0,64.0,902,45,127.092604,37.5144112,62.440719,278204.4166666667,278204.4166666667
0,1,20200217,13,4.0,1.0,0.0,전기적 요인,일상서비스,N,-5.2,3.2,290.0,64.0,902,432,127.0617936,37.595587,62.440719,3477.4166666666665,3477.4166666666665
0,1,20200217,17,3.0,1.0,0.0,부주의,단독주택,N,-5.6,5.0,320.0,56.0,1918,18,126.9533782,37.5339154,62.440719,2371.9166666666665,2371.9166666666665
